,F100101B,F100102B,F100103C,F100201B,F100202B,F100203C,F100301B,F100302B,F100303C,F100401A,F100501A,F100601B,F100602B,F100603C,F100701A,F100801A,F100802A,F100901A,F100902A,F100903A,F100904A,F101001A,F101002A,F101101B,F101201B,F101202B,F101301B,F101302C
2010-03-31,144.16662705714288,156.90620186486487,199.75386953125,4.977878179487179,5.8186520975609755,4.307529638888889,98.08767303703702,181.03251815384615,55.20867406666666,5.249744846153846,2.2528925853658537,152.25081517142857,160.75890824324327,92.34626980645162,5.59706017948718,16012427441.609756,21844485828.07317,2.040874219512195,2.1216100487804876,2.7482078536585366,2.8509462682926827,0.5518632926829269,0.4099923170731708,,0.0,-0.06688231578947368,246.11716055263156,107.84185041176472
2009-12-31,151.69866741176475,151.69866741176475,151.69866741176475,5.440088973684209,5.440088973684209,5.440088973684209,103.27095473076922,103.27095473076922,103.27095473076922,5.593212777777778,2.3898477894736843,161.2516794117647,161.2516794117647,161.2516794117647,6.033278305555555,17030691681.605263,24149755198.894737,2.177203263157895,2.271596236842105,2.8700212894736845,2.9853015526315794,0.5176280263157894,0.3852088157894736,5443.910453851851,0.0032643684210526313,1.8105615555555556,36.06548044444445,36.06548044444445
2009-09-30,156.87754466666667,244.0730242666667,157.0500978125,2.2408677567567565,4.63152352631579,4.714708567567568,31.03871316129032,199.78076534615386,49.97492911538461,4.196390749999999,1.8864883947368425,792.9917691111111,145.12116369999998,143.36310181250002,4.555493138888888,15842791888.789474,21716089424.236843,1.8328625263157894,1.9096504736842104,2.4026528947368417,2.5004093684210527,0.596800552631579,0.46486960526315796,,0.0,1.20579272972973,98.13606190625002,110.70631138095239
2009-06-30,147.89891774074073,203.2682162307692,154.89988156249998,2.1583701891891893,6.089540945945945,3.206829864864865,31.365796258064517,54.55965851851852,77.00768378125,4.229690457142856,1.9412798918918917,759.6363078518518,200.3605694230769,154.13790162499998,4.614653142857143,15410625455.0,21263797167.675674,1.8619069459459456,1.942498972972973,2.454739027027027,2.558428513513513,0.5836058648648649,0.45597659459459455,253.555556,0.00010659459459459458,1.1762723783783784,79.36876315625,56.389242919999994
2009-03-31,114.14395423076922,521.9425769473685,206.52636352380952,1.7088224571428572,9.903661800000002,1.8911073823529412,27.346536766666667,36.599842619047614,18.070490937499997,3.476438848484849,1.6515960857142855,654.9028733461538,206.07522815000002,166.55189395238094,3.7634100000000004,14005492771.351429,18435980430.0,1.6424644000000002,1.7130126571428572,2.170660485714286,2.261997914285714,0.6491998285714287,0.5104146857142857,,0.0,0.8791821999999999,357.2802930454546,46.04720990909091
2008-12-31,65.33582565384614,65.33582565384614,65.33582565384614,0.9172620571428571,0.9172620571428571,0.9172620571428571,15.444276100000002,15.444276100000002,15.444276100000002,1.8364836060606058,0.901610857142857,385.99643765384616,385.99643765384616,385.99643765384616,1.9750447272727272,11226172027.974285,12473199302.357143,1.2268442285714285,1.2813120571428573,1.431421942857143,1.494368542857143,0.8362624857142857,0.7354031142857144,129.62716152173917,0.006968685714285714,-0.7787930625000001,13.909901111111113,13.909901111111113
2008-09-30,20.008389533333336,26.384788733333334,28.30362196296296,1.084606205882353,1.0198844285714288,1.0309901562500001,54.61793733333334,13.593167038461539,28.182951346153843,2.1153055588235294,1.0171530000000002,21.529065966666668,54.37056993548387,35.65178022222222,2.283539647058824,12129965925.645714,15012664176.277143,1.2604925714285713,1.3085830571428572,1.5333429428571428,1.5912750285714283,0.8102282571428572,0.6774663999999999,,0.0,-0.731469875,28.35950118181818,22.100613241379314
2008-06-30,29.592352933333334,35.46294841935484,28.16904341666667,1.6725353823529414,1.5535929142857143,1.5164668620689654,83.68871295833334,29.937615296296297,22.46968608695652,3.29119144117647,1.5597393999999998,32.2122338,37.57565,29.758275833333332,3.5477224411764707,13222124993.997143,18883238064.314285,1.4684249999999999,1.5191796857142856,2.0652701428571434,2.134954371428571,0.7056295714285714,0.5223321714285715,278.632479,0.00010254285714285715,-0.59715725,83.03210635294117,13.178304230769232
2008-03-31,41.341320413793106,57.91577524137931,38.818014956521736,2.417707151515152,2.473487454545454,2.409012428571429,126.47930113043478,17.616520444444447,64.21206190000001,4.8385486562499995,2.233773272727273,43.26064196551724,61.70139051724138,40.223056782608694,5.194229937499999,14730781992.515152,26492905957.696968,1.792075484848485,1.8517844848484846,2.7256145757575756,2.813347515151515,0.5953609393939394,0.39526757575757576,,0.0,-0.3439980322580645,129.1316055,19.570394499999995
2007-12-31,60.05251564285714,60.05251564285714,60.05251564285714,3.63259825,3.63259825,3.63259825,187.00465272727277,187.00465272727277,187.00465272727277,8.21108687096774,3.8461725937500004,64.77180953571428,64.77180953571428,64.77180953571428,8.872613709677418,17149393762.6875,40942832970.125,2.42677171875,2.50817984375,4.2818506562500005,4.421661374999999,0.46313440625,0.26297859375,490.7098758846154,0.0042619375,2.3129788846153847,21.4947244137931,21.4947244137931
2007-09-30,116.7597228076923,70.83323134482758,67.46233368181817,7.327724925925927,4.760410419354839,5.214558375,131.81724823809523,689.2489450454545,164.83020090476188,10.745016266666669,4.9815176774193555,179.3549638461538,77.01859486206895,72.57838186363637,11.532797466666667,19377921266.096775,50575350102.6129,2.865928129032258,2.932456290322581,5.3966398064516135,5.530107225806453,0.4117643225806452,0.21487151612903224,,0.0,3.176370730769231,30.898453620689654,28.194083565217387
2007-06-30,63.88843844444444,42.92421718518518,42.30159982608696,3.7400111785714283,2.5636558620689653,2.970985583333334,77.61121463636363,455.19677228571436,101.23183663157893,5.980489714285713,2.719712206896552,95.21641903703706,44.58410444444445,43.75991195652174,6.254590464285713,14102177238.344828,27996771195.793102,1.9868825862068966,2.0410515172413795,3.2159487931034487,3.3019220689655175,0.5423211379310344,0.34176824137931033,53618.8148315,0.000202,1.1835894074074074,27.777024925925925,16.722704375
2007-03-31,48.03841518518519,50.34730715384614,38.89361095652174,2.7835566785714287,2.312651785714286,2.562073583333333,67.64742109090909,27.47866616666667,211.42661408695648,4.91817962962963,2.2676584642857143,90.74679314814813,52.67955776923077,40.047396739130434,5.167154074074075,8226727214.857142,12555630642.892857,1.7882699285714287,1.8386671785714286,2.7733601785714286,2.8496179642857142,0.59354575,0.41079182142857135,,0.0,0.6956664444444443,73.22779388461538,19.035480583333335
2006-12-31,27.31896467857143,27.31896467857143,27.31896467857143,1.7150797586206898,1.7150797586206898,1.7150797586206898,36.65782347826087,36.65782347826087,36.65782347826087,3.1224846428571427,1.4429107241379309,47.44110421428571,47.44110421428571,47.44110421428571,3.3283188214285713,6414912558.858621,8809249741.172413,1.4180974137931037,1.4460233793103447,1.9819848275862069,2.019113379310345,0.7302905517241378,0.5605950689655174,187.98703333333336,0.014796172413793104,1.1140043333333334,12.19198375,12.19198375
2006-09-30,81.75613070833334,24.851662240000007,29.891702679999998,3.1917367692307694,13.156377615384617,5.523229999999999,19.787194904761904,290.14633963157894,20.431196315789474,2.7830085600000003,1.2801271923076922,78.77610079166666,25.11492204,28.946277999999996,2.96191764,6225322763.16923,8150143100.346154,1.333121730769231,1.3629911538461537,1.8208690769230773,1.8613176153846154,0.7751848846153846,0.6195094615384615,,0.0,0.7336796538461537,14.529487360000001,12.15630224
2006-06-30,187.55129584000002,26.378329080000004,37.05533564,3.164928851851852,1.7620689615384617,1.8830003846153847,22.927622318181815,23.530669647058826,49.840510333333334,3.3375598461538463,1.597336074074074,101.30157148,27.025650480000003,36.11804736,3.5647886153846153,5851824863.785186,8066251964.555555,1.447547703703704,1.4838754074074072,2.1289874444444443,2.1877117407407405,0.7386524814814818,0.5741890370370369,23215.8496715,0.0007665925925925926,0.9597286666666667,33.261425576923074,15.668977192307691
2006-03-31,97.5288232,25.68616044,41.21823025,2.1256516296296293,1.4060857307692307,1.3782141923076925,14.873827318181817,44.26577429411765,87.91718739999999,2.3469138461538464,1.13253,60.78238916,25.421549679999995,37.39554454166667,2.501725423076923,4909523342.15926,6208331061.818519,1.2610564814814813,1.2782672592592594,1.6767542592592592,1.699126222222222,0.8225377037037037,0.6763156666666666,,0.0,0.4125012592592591,49.4838148076923,14.656678999999999
2005-12-31,69.91210612,69.91210612,69.91210612,1.528329074074074,1.528329074074074,1.528329074074074,10.919927136363636,10.919927136363636,10.919927136363636,1.7236386923076923,0.8500594074074074,45.23795772,45.23795772,45.23795772,1.842695153846154,4246394664.2629633,4897212802.9,1.1269906666666667,1.1516226666666667,1.3845894074074072,1.4198451111111112,0.906336,0.8013568148148148,83.36218011111113,0.02595225925925926,-0.1104977037037037,13.088741115384616,13.088741115384616
2005-09-30,23.144472037037033,22.07998944,20.270874083333332,2.3962395714285707,3.3985588214285714,3.2167265,26.723863809523806,42.1874725,62.91047614285714,1.8557559999999997,0.9112675357142856,24.689847703703705,22.344305919999996,20.357868541666665,1.9674964230769234,3971414009.7500005,4713506075.857142,1.1516735,1.176318142857143,1.4509604642857143,1.4858359642857142,0.88845925,0.76475975,,0.0,-0.11632692857142857,16.223705538461537,13.409889740740743
2005-06-30,21.274040888888887,19.963326839999997,19.10372688,2.01552775,2.5582892857142854,2.351624678571429,26.564128333333336,24.13225090909091,17.566502826086957,182.22186681481483,0.8325728571428572,22.645008444444446,20.34364188,19.48979916,1.8553655384615384,3779829069.0142856,4308073110.167857,1.1241945000000002,1.1487901785714285,1.3737178214285712,1.4077610357142856,0.9065074999999999,0.7983029642857142,9.0,0.0039682499999999996,-0.19105903571428576,22.202728076923076,11.806328296296295
2005-03-31,20.1479104,26.12304584,19.967130363636365,2.6915626538461535,2.837052615384615,3.2279331250000003,30.57662163157895,29.59357689473684,19.46978589473684,2.091736346153846,0.9797440384615386,20.70543044,26.617133199999998,20.525776681818183,2.213988423076923,3901182193.5923076,4715419343.307693,1.1637631153846153,1.1838263846153847,1.4824234615384617,1.509977923076923,0.8787172692307693,0.744604,,0.0,-0.07174403846153846,64.72987853846153,12.13699439130435
2004-12-31,27.11967559259259,27.11967559259259,27.11967559259259,3.08074425,3.08074425,3.08074425,33.04835309523809,33.04835309523809,33.04835309523809,3.0529773214285707,1.1163107857142855,28.78925144444445,28.78925144444445,28.78925144444445,4.674356071428572,3669069840.9249997,4639644871.546429,1.2070086071428572,1.2356910357142856,1.6176809285714284,1.6606590357142859,0.8502357500000001,0.6940116071428571,127.7918648095238,0.016089178571428574,-0.27534023076923075,11.952378444444447,11.952378444444447
2004-09-30,37.5067455,24.685385115384616,24.794575749999996,3.0094016153846153,3.841249285714285,3.22134376923077,75.92451260869566,51.6922817,68.67827911764705,2.4856160357142865,1.2393018214285714,38.45075079166667,25.279296653846156,25.297909458333333,2.5896641428571425,3783545021.225,5090742013.507143,1.2941206071428575,1.3135144642857142,1.7462839642857142,1.7751640357142857,0.8089437857142858,0.6371673214285714,,0.0,-0.1581648076923077,17.06105980769231,13.325694000000004
2004-06-30,35.190842,24.61995428,27.89494521739131,2.9474191538461545,3.5976515555555557,2.85867456,82.16297504347827,26.707225666666666,34.088431875000005,5.875379148148148,1.224940037037037,36.02698070833333,25.25618624,28.466538173913047,2.6537978846153845,3589739394.888889,4844551081.633333,1.2389366296296298,1.2614909629629631,1.7197834444444444,1.7551993703703703,0.8239641111111111,0.6446001481481481,151.78571399999998,0.00024399999999999997,-0.1880376153846154,24.3441134,13.632859739130435
2004-03-31,47.28714356521739,40.09256317391304,39.93371004761905,3.96248904,4.51580496,3.6367572173913048,104.97641804545455,58.934887999999994,43.810166533333344,5.389674840000001,1.7415648400000001,48.46440830434783,41.07565604347826,41.21185904761904,3.6771530833333337,3651550767.192,5633945781.24,1.41838056,1.4435844800000002,2.21612428,2.25853396,0.72729996,0.5078386799999999,,0.0,0.14316372000000002,94.46798158333335,15.583092476190476
2003-12-31,40.774302875,40.774302875,40.774302875,3.342032538461538,3.342032538461538,3.342032538461538,85.92787917391306,85.92787917391306,85.92787917391306,4.1280054999999996,1.6332054230769228,41.78332675,41.78332675,41.78332675,7.3229584999999995,3179152921.9038463,4789232901.146154,1.3751349999999998,1.399816423076923,2.104284769230769,2.1449759615384614,0.7538213076923077,0.5429433846153846,142.4717612352941,0.008266615384615384,0.10962745833333332,15.746991333333334,15.746991333333334
2003-09-30,91.77766373913043,34.30188633333333,52.545831761904765,2.8366895833333334,2.923907269230769,2.9442642272727273,34.60725926315789,65.84146619047618,,2.9122095,1.4696623333333332,62.480154608695656,142.21921768,53.87249476190476,3.017366375,2796460111.3846154,3913382228.0384617,1.3199769583333334,1.3405296666666666,1.9320901250000002,1.9659523749999999,0.7310504615384615,0.5556437307692308,,0.0,-0.052732333333333346,27.39333607692308,15.741181857142857
2003-06-30,181.41692065217396,43.101626,43.59468571428572,3.327851291666667,3.4828042,3.3546130416666666,36.444442699999996,52.7314813,41.12903580952381,3.1068311600000005,1.5959892800000004,150.07928565217392,317.74849195833326,45.58466938095238,3.2093689600000004,2934739070.876,4157674090.36,1.3690966800000002,1.38960956,2.0484346,2.0827349600000002,0.7626969200000001,0.55770704,50.044643,0.00079928,0.030637083333333332,44.504343399999996,28.42484052173913
2003-03-31,206.60669263636362,53.36144971428572,59.99972564705882,6.851069083333333,11.414220333333335,7.707524142857143,38.22657455555556,27.005780666666666,,3.0222838095238096,1.6414257499999998,163.79334100000003,54.97958,62.28810817647059,3.0520957391304346,2977995028.285714,4090856785.3333335,1.3786706666666666,1.3952894285714283,2.0272658333333333,2.051338166666667,0.7508787619047619,0.5958374583333333,,0.0,0.10047383333333333,101.7437628095238,30.6750985
2002-12-31,190.8274698181818,190.8274698181818,190.8274698181818,6.987077333333333,6.987077333333333,6.987077333333333,43.0614592,43.0614592,43.0614592,2.7344649130434786,1.6059255833333335,151.84359645454543,151.84359645454543,151.84359645454543,2.844925956521739,2809204028.258333,3903473851.7083335,1.3697817499999998,1.40104275,2.062364,2.1236559583333334,0.7660066666666667,0.5618687916666666,132.205755,0.009607125,-0.23517005263157897,17.563669681818183,17.563669681818183
2002-09-30,50.598295684210534,59.39100057142857,,8.19883355,8.739900173913044,,,,,7.580656782608695,1.9458933913043477,53.56833473684211,60.0872982,,7.684279043478261,3030248575.386956,4526837838.26087,1.4852842608695653,1.5145170434782609,2.37510252173913,2.434294304347826,0.7129129565217391,0.4925564782608695,,0.0,-0.08604468421052631,42.66918013636364,
2002-06-30,54.68042147368421,70.05194665000002,60.26307138888889,9.50266815,10.834001818181818,4.266126736842105,66.94669126666666,87.43226138888889,28.904907799999997,10.479084136363639,2.125176954545455,57.61813668421052,71.81624719999999,67.83977033333333,10.570044863636365,3192322450.0454545,5090435056.136364,1.537502318181818,1.5646737272727271,2.5611913636363637,2.617947954545454,0.6867336818181818,0.4521625,,0.0,0.005354473684210526,48.56124090476191,23.605163888888885
2002-03-31,46.606801631578946,44.53926366666666,,3.1835062499999998,4.1303646999999994,,,,,2.9649436000000002,2.1625459047619047,49.16405794736843,46.6015306111111,,3.0665752,3030009603.742857,4704084768.666667,1.2302698571428572,1.2426869047619047,3.158459380952381,3.1790861904761907,0.659577,0.4528202857142859,,0.0,-0.0160553,145.82341746666668,
2001-12-31,52.77067477777778,52.77067477777778,52.77067477777778,9.132241736842106,9.132241736842106,9.132241736842106,66.36101407142857,66.36101407142857,66.36101407142857,5.867186736842105,2.9118615500000002,55.393865999999996,55.393865999999996,55.393865999999996,5.956120263157895,2723805645.8,4144917989.95,1.8850754000000003,1.9682451000000003,3.90716275,4.16480415,0.6542047,0.43510685000000004,189.202695125,0.0078851,-0.30894245000000004,18.259387055555557,18.259387055555557
2001-06-30,54.38182494444444,66.03441644444445,80.15507505882353,5.8221114736842114,5.774154052631579,5.594579,89.94527923076923,59.135182642857146,52.17345092857143,7.878387549999999,2.99272175,57.352634222222214,66.9498278888889,73.8197568235294,7.9876813,3303156255.87,5667150385.35,1.8569537500000002,1.8798997500000003,3.4484409,3.4949958499999996,0.5805178499999999,0.34153429999999996,424.388889,0.0008820999999999999,0.009396300000000007,39.0805255,18.501894294117648
2000-12-31,52.22795894444444,52.22795894444444,52.22795894444444,5.624487052631579,5.624487052631579,5.624487052631579,82.79770053846154,82.79770053846154,82.79770053846154,6.41923855,3.0904131,55.01935966666666,55.01935966666666,55.01935966666666,6.522926400000001,3128573335.31,5498524402.65,1.8916144,1.9146020000000004,3.5281724999999993,3.5735883,0.58876935,0.34260545,228.0134114375,0.007387900000000001,0.46773993333333336,19.779367222222216,19.779367222222216
2000-06-30,58.149662,74.39794582352941,55.331923785714274,7.187052866666666,5.3929409411764695,4.789537500000001,78.09959490000001,196.48874733333335,120.78962800000001,5.211071388888889,2.9228476111111106,58.38627321428571,77.5321816470588,55.79232435714285,5.322213555555555,2819334805.866667,4896688717.277778,1.832027944444444,1.8540641111111111,3.332287722222222,3.3728826666666665,0.5934452222222223,0.34673716666666665,154.625,0.0003592777777777778,0.3761547333333333,42.69662982352941,16.902450214285714
1999-12-31,41.449202928571424,41.449202928571424,41.449202928571424,5.6431742,5.6431742,5.6431742,59.0088133,59.0088133,59.0088133,3.5733835333333333,1.9203092666666666,41.60799792857142,41.60799792857142,41.60799792857142,3.6609577333333334,2133599725.38,3392961820.3333335,1.4098606666666669,1.4316460666666666,2.3491272666666663,2.3884452666666665,0.7246190666666668,0.45663099999999995,92.9317575,0.005758933333333332,-0.004341500000000005,12.747638714285715,12.747638714285715
1999-06-30,151.92538741666667,61.428687499999995,761.3182794,8.779976249999999,7.218431230769232,16.284346500000005,495.690424,151.275389,,4.3858056923076925,2.525998153846154,171.6228025,61.56206133333333,91.936047,4.448931692307692,2230502587.823077,4034189108.6153846,1.5542557692307695,1.5818239230769235,2.9215443076923076,2.9750282307692304,0.6723968461538461,0.3862687692307692,,0.0,0.22602224999999998,50.63095858333333,46.10388411111111
1998-12-31,112.11804541666667,112.11804541666667,112.11804541666667,5.341424083333333,5.341424083333333,5.341424083333333,294.67515533333335,294.67515533333335,294.67515533333335,3.206641583333333,1.8373834166666667,127.07331099999999,127.07331099999999,127.07331099999999,3.3043434999999994,1640783510.675,2753669068.1666665,1.3475173333333335,1.3733095833333333,2.2357445833333336,2.279071,0.7519751666666666,0.4666840833333333,73.375,0.0024629166666666666,-0.002092111111111122,27.4352335,27.4352335
1998-06-30,38.43939666666667,91.1150980909091,54.22730455555556,5.8467823333333335,7.1592874545454555,8.110856111111111,,3503.2197855,,3.5599214545454547,2.013746454545455,39.799236666666665,80.90238636363637,48.68310066666667,3.6863715454545454,1658475867.7454545,2898696685.3636365,1.3785066363636365,1.4166112727272728,2.400332636363636,2.466784636363636,0.7315622727272728,0.4259646363636364,,0.0,0.03912022222222222,77.63493972727271,
1997-12-31,33.48525444444444,33.48525444444444,33.48525444444444,4.951302555555555,4.951302555555555,4.951302555555555,,,,3.781141777777778,2.393878,34.52186288888889,34.52186288888889,34.52186288888889,3.915108222222222,1310194123.8222222,2422268539.9333334,1.4676484444444446,1.5078145555555555,2.7444664444444444,2.8120706666666666,0.6987312222222222,0.40224377777777776,,0.0,-0.3877871666666666,16.752085555555553,16.752085555555553
