,p_pe_1,p_pe_2,p_ps_1,p_ps_2,p_pcf_d_1,p_pcf_i_1,p_pcf_d_2,p_pcf_i_2,p_pb,p_evt,p_pe_parent_1,p_pe_parent_2,p_pb_parent
2020-03-31,,,,,,,,,,,,,
2019-12-31,,,,,,,,,,,,,
2019-09-30,,,,,,,,,,,,,
2019-06-30,,,,,,,,,,,,,
2019-03-31,3.7808558086900073,13.597863314242497,2.064924820350159,12.543834149874451,8.634395336270607,,33.08677220368951,,9.838786683374762,9.742327326733808,3.330253586819247,16.51964121441512,94.40660074561326
2018-12-31,12.442865490070737,10.340432992984995,5.343624183942223,7.307815956693735,-16.402734069211416,-16.402734069211416,-6.337428034931086,-6.337428034931086,7.596289411775659,7.587284056296426,8.826945272010231,12.839853115708394,8.532050755196947
2018-09-30,11.029494844617796,12.550322944366041,5.027069823500249,7.947721426063496,5.628278119832967,,-61.034975566973685,,9.434618416869013,,6.149404096892794,11.768508326876594,7.2315338427568125
2018-06-30,4.583200827693072,9.626811715404665,3.403896586695549,9.181559853013244,1.231241890184197,1.231241890184197,-13.478099650684303,-13.478099650684303,9.305474573420469,,2.382496598359324,7.84497048732623,8.022551065341045
2018-03-31,2.2578307346113493,19.57141508939242,2.130748904500441,13.425960044100904,-0.9251419363386906,,172.91880416534465,,13.467166864786792,,1.7421659447874653,17.060554846921153,11.547388168000616
2017-12-31,2.232275764397277,19.373018533397197,5.467472265287138,10.911044752147438,1.880100906005023,,-33.69330419439478,-33.69330419439478,12.895728277147823,,2.586797261025024,11.429161410311016,11.1293116585491
2017-09-30,1.1673621294024263,40.391985583304646,5.2789054905376345,11.935228809161094,237.30631309224057,,17.84455395006621,,15.122527028313357,,1.947376068874727,14.772972200995984,13.128838018897573
2017-06-30,0.9246467615573662,22.736270092825002,2.7247016319064326,8.702479321933414,154.11814161943155,,2.036307450580959,2.036307450580959,13.178596350627632,,1.435032178457054,7.156699530706581,11.489796930259821
2017-03-31,-0.4782186999168689,90.84480506578763,1.0782240260377174,10.53701795542569,25.173316185735626,,-2.235463276767208,,14.498462825512641,,0.32247967866472316,14.557404797071653,12.75882223486909
2016-12-31,2.325180672847964,3.2386123085697394,8.299009082602199,6.479683737748044,753.759312598792,,28.095168278282376,,11.915020979319477,,15.256697396039359,4.254790102466558,10.530189004512238
2016-09-30,10.557766464429216,2.11691533973527,6.393023901250556,8.208996387409332,401.2873631201675,,101.03636053678846,,12.665502165489507,11.310219851635564,17.976199221796517,2.7500090086888025,11.293032834390072
2016-06-30,12.402690732662633,5.04000898034377,4.460627824637916,7.327639655080716,426.50157057210265,,20.585156258855392,,13.520310156733197,11.544436625675509,16.58806192945887,3.969295070608161,11.993680782438549
2016-03-31,7.572652724795315,-1.649456949285689,2.2414837842641684,5.200373404841755,146.3625512202978,,5.2434635778613705,,17.4214148398201,9.617516648149477,4.629678941259676,1.0635251755316963,15.241035227384762
2015-12-31,14.4757180565751,3.166875247607312,9.250460091648716,10.377057888957097,192.4352753767691,,747.4149602282599,,18.895609057524,11.756946557520397,39.103723772491016,19.807376157755613,16.31471964904298
2015-09-30,6.522845643539527,9.01057200006183,2.941846455913271,5.684849658386073,17.000737178945716,,101.01564121084992,,10.29089787053746,7.948799742547637,16.69586138260827,12.335636358115947,8.800383385412282
2015-06-30,4.007214246635885,67.70702968254004,3.238379944392078,9.567233108109699,3.593927009660272,,95.69485451850979,,23.825618284659907,13.425706849966055,19.289186936386567,76.02381568676422,38.489241822242306
2015-03-31,0.9988562727203557,41.788638696383344,1.975045156534762,18.09636203396877,2.4121111256433436,,108.32941249233315,,24.894758273900454,18.17103773677506,5.6820157476531135,28.554304509546608,25.498966764005615
2014-12-31,45.522498923449554,12.623389784251993,11.994911722031974,8.265441303166286,56.25457209877125,,34.57485539538932,,17.16233682884311,14.024978419237632,97.79197442989276,39.94630714655201,16.314188064943377
2014-09-30,90.63633240369556,8.906426985273297,10.18288877530832,7.4802903328781,77.71691741025121,,9.643327853841571,,31.901880373602964,14.653012149151836,160.87772114819643,162.91755275192776,13.795906512083475
2014-06-30,49.12342331389193,4.932128043105531,5.179350828726134,35.749035682416164,26.380070870832988,,2.613992385412194,,18.111223952152493,11.426963371988283,102.22244711452716,37.36065717361916,10.140698471010607
2014-03-31,10.224334463568903,4.550249537984902,1.7848458459091183,47.884751671808516,-7.900483601657597,,2.5907180981763682,,13.999932250726664,9.660672605186184,11.175810442328618,25.331627885538317,16.962707345152616
2013-12-31,89.82686356188681,51.020005708679705,7.292955313910039,6.685463166528953,-21.15901999321887,,24.425165120219564,,13.021311807082066,10.746399621420718,71.017733333525,74.0177039982022,12.2719334718206
2013-09-30,70.98551662918308,43.48447387891626,7.671579083834796,10.594838077012938,5.074022667988649,,73.89267145425737,,14.189428019042772,12.294788011877095,84.6017001061184,130.26738617910868,12.990737343913928
2013-06-30,53.449305270582634,41.015480348647,4.903942757612411,8.742423895205599,23.06849283737621,,75.56787723557046,,53.7566748634824,11.164979892553124,68.04758265671583,119.76644420793153,8.417714553613008
2013-03-31,56.310746444559776,26.776095672126377,3.20133023448647,10.03900299601735,-14.298712974554693,,-11.461733270451525,,24.06934550338839,13.425716746100642,66.76722871203754,74.40139000043192,9.769373349962494
2012-12-31,212.5646452133268,63.393847682159475,10.018637900236063,8.031544647246596,25.91220096275868,,-13.075711245966223,,11.644269319922477,10.12133829594238,210.92155833999365,91.58530058738936,8.543538976641447
2012-09-30,155.6385351957625,102.62502799969648,10.028604710287977,15.02695343203781,40.644957663406615,,6.697609136479562,,12.952568641869776,10.18670408650361,115.31402223955618,161.25152371878016,9.412972794728297
2012-06-30,93.77259736645416,136.81779874446235,5.920704740762148,16.87705880194056,26.740640819292125,,30.708554862401037,,14.091198757637516,10.618510962849236,77.09346574244579,261.9361524047384,10.214694077089096
2012-03-31,46.7309660915418,551.4209601933627,4.0582314862750195,67.14087124089049,27.036210992448893,,-66.45836100442988,,55.81070537352156,23.419784367479163,38.30718557143762,508.24235763435513,89.2930254615291
2011-12-31,83.49511421304442,341.5578216325756,8.931753576054534,19.583268239060995,37.716667779211015,,77.86929358001342,,26.6759935351762,17.13054077144603,58.16291204194301,269.48819991294704,18.340173363090674
2011-09-30,69.74869761667618,334.73688295146485,10.58060033975052,29.75838491336472,33.609659431644474,,471.1614126948745,,27.645913578652323,21.454911105970034,77.71162408394501,1033.7580156208107,18.123393842677494
2011-06-30,49.023134239377676,601.1835493271899,8.062444195558081,33.4117744604155,37.65181683107358,,88.30563491438308,,26.304531545780574,22.578222596167503,52.665691715301215,312.5312587451805,17.654555516572625
2011-03-31,31.91383148741065,686.6401821936151,5.6751978833385115,44.54682780555356,4.7873425804709875,,284.0128592449468,,328.95420284065574,29.843302171943385,33.295480804871154,350.4455930194597,201.76562803674534
2010-12-31,15.63435077654292,195.30838360576163,14.308322060055186,29.014090817610406,-23.818117474969156,,113.56225446602969,,73.46574130585553,26.182674747608168,13.214792646912697,177.89472245744622,50.54261628404377
2010-09-30,-5.457901243746252,183.27495286897167,6.700868823383991,25.878552228468862,-26.31338164471144,,60.59619558174467,,27.440649640722345,21.910737324393477,-2.7582061445619663,173.58002684672658,17.435265007666477
2010-06-30,-15.176893511728315,93.62377907584523,2.827585374205453,17.27944762477919,13.729383143989782,,31.808104105817122,,14.601346894877981,13.63977475830397,-9.905491836944426,73.09447504092823,10.616370380041502
2010-03-31,-18.664707222299917,159.8778029112012,2.309786713612049,28.234755030534878,12.442864606559514,,24.221294940270823,,17.578909002614733,16.204934996897475,-14.881368350782996,102.23498304634406,12.65230593091624
2009-12-31,43.034972823771604,20.62280847418401,21.72779026295559,17.471909535573587,-26.115726734250227,,-25.310691429153735,,17.29270182213808,18.47847684363374,33.78120278070625,11.138574400432702,12.674688186595176
2009-09-30,69.24916781865235,-11.650882537650707,6.891270227809938,11.976272549533437,-3.4900362099182805,,-72.18051188737483,,12.211886461330757,13.809114077035094,276.4950526787992,-3.2709268224723247,9.19874211903678
2009-06-30,56.44457751037252,-54.85674577085428,3.455644287601924,13.64844880534705,-3.38045092328013,,20.830320340048488,,11.890422551901093,14.153353593470507,232.5302425689761,-33.347815590747544,9.012180838874249
2009-03-31,22.312725628878056,-270.29571501909413,1.505410852148403,18.381604062559692,1.0789381960534692,,18.571421758909032,,9.138719221376117,,106.8891620091066,-80.56919431580921,7.267956738747715
2008-12-31,32.60314506464236,18.53493856870815,2.8398866409236576,3.6635572855842238,5.718903311448732,,-3.905633440568344,,5.037098153145698,6.222255594607426,147.32736423333847,80.86380235282981,4.006823966426442
2008-09-30,5.892767524489542,15.52909450689973,2.2249629169223715,4.181891398829299,20.056434696721418,,-2.0379128874824457,,5.7434407559672325,5.798580266880116,4.96020430897283,25.276754327205044,4.97463160497188
2008-06-30,3.4073130480914355,27.06836765785507,2.2834378408861693,4.974739279110448,16.42915456541055,,-6.453057237030912,,8.795389162507508,,3.178621102851696,23.004363848524665,7.57760864728425
2008-03-31,9.621460527567459,90.57045982003083,3.150006921868165,17.432424725744873,10.745109175654216,,5.560378471686023,,24.831508547901205,19.968098946907972,7.0243120952601,80.56412876599025,21.222851841638697
2007-12-31,18.202212090449095,59.93345486667221,11.94761657113065,22.493391417826818,112.49118176070179,,138.49293043114145,,38.93597640473192,34.24087185207013,12.685402786973139,49.4442903852821,33.35349811116091
2007-09-30,17.505048964807077,55.63049967988988,15.893355528087184,26.04136959559133,71.83100804060993,,674.9370692010893,,43.89009022505974,33.51617504518008,15.625907125270716,47.31934234983952,40.068939826293104
2007-06-30,4.725619166801106,19.76946485109625,5.217197471814105,14.000179292404635,15.710706936878164,,357.4435722667337,,22.28002137214547,16.690958807947712,4.87753090290601,17.597783018556786,20.081897986635465
2007-03-31,0.36509539459397594,46.86977809140566,1.459139869605996,12.05252526685115,8.907584136030287,,9.337852607445829,,18.764820858066255,14.424875119305938,0.7385769147192851,34.21471693428085,16.66639885802519
2006-12-31,1.020713662016275,8.28051221248033,3.741330625257347,5.640897763717006,9.33602360807896,,22.051226125687553,,11.113877053774988,,1.53352973554174,9.29122591959012,10.115905057902008
2006-09-30,3.3626413865764424,4.96780400988741,5.203866778716528,38.047095383956695,3.1228277459612057,,210.81210877031276,,9.44070549998236,,3.4957132494405068,2.9174431963651157,8.639205542686852
2006-06-30,2.4983177793506837,3.902237729508149,3.3603081851658967,4.916061098412032,1.1213363119148196,,9.526547331736403,,11.08445262346282,,1.8086555059299072,2.76881753631298,10.290681569026889
2006-03-31,0.2237437499726264,0.7808666331139144,1.0464229255565942,2.9482794665455474,-0.032306852791437274,,23.315071144633386,,7.655289673739984,,0.33536338783383407,0.8276113823387745,7.11404796517958
2005-12-31,4.479157732003863,2.6121136981808646,3.0107798733736666,3.333946623510433,0.49156132617367426,,2.7810897612088574,,5.606595583635932,,2.451718770037279,1.462313208930534,5.224196348141424
2005-09-30,1.5787167410852967,1.2108708450010968,3.4489338597366617,7.388097714005617,0.8563981553990878,,8.877405162889481,,5.976521427874363,,1.3281834965851365,1.3220470924409895,5.573539745723536
2005-06-30,0.8982809635862563,0.5318516638979538,1.9958757283204356,5.432438344879628,4.050154343892361,,2.3605037501986357,,581.2421701053001,,0.7060907213429183,0.726437692117987,5.206688078510735
2005-03-31,0.3165717854187466,0.23971859990405042,1.1712953140701208,5.5865351713648925,3.7190965945687684,,-0.25711615762585405,,6.6639166398513145,,0.2597052220174407,0.5874340964702165,6.185773424685565
2004-12-31,2.6520804281741133,1.7375145931306342,3.8243553380870106,6.069008919778029,1.931260230521844,,1.4876740542758615,,9.719263162576937,,2.7014309309970312,1.5602638071891126,13.03412764825486
2004-09-30,2.650483535296343,2.245099430477776,2.4592366969035138,7.371669557114192,4.462181456574846,,2.2087212643491796,,7.923580856926607,,2.5855169085091987,1.8131903187550071,7.220162936143393
2004-06-30,1.8962403544821176,2.0791194648533975,1.5698292778744853,7.1251466705805395,2.507093678003771,,8.143943944995263,,18.57620625385446,,1.846502193482144,1.5750189543380575,7.338739496309951
2004-03-31,0.47829458951089765,2.5197996326168974,0.8401972019031738,7.860625025903545,1.378996613928326,,28.67348053072314,,16.94177875328956,,0.49020225220089414,2.060824072833629,10.096711485166908
2003-12-31,6.584692029841997,3.987390271613987,2.508754679920612,4.148711785642663,10.776473099769001,,5.021402889984734,,12.836760739480418,,6.747640529243724,3.920726160602812,20.01549786229323
2003-09-30,9.204250125467508,3.2320083136727726,1.4128937665079269,3.1858293768770864,,,5.15945043156271,,8.915639559489216,,6.26604499904178,12.750863011541274,8.165857874249348
2003-06-30,14.398692517271817,4.645017733022453,1.1127916382225183,3.709962999412336,0.8922417598907709,,3.2180617444547543,,9.458552671075429,,11.911488077016708,32.571327146545585,8.633457646572438
2003-03-31,3.9714356571047014,2.158937145492887,0.9035431217056915,9.68098171544518,,,1.419018891640946,,8.703016221599702,,3.148468747760303,2.2244046618137627,8.084828319570422
2002-12-31,38.08696611082731,30.816961443554685,5.459642192996298,5.244970764718053,0.35306993541552634,,5.40046677710256,,7.845914727116162,,30.306233781858737,24.52140806482862,7.506610737543735
2002-09-30,,7.941650901247802,,5.804207151968442,,,,,21.666018112562096,,,8.03475848718299,20.189624911549345
2002-06-30,6.239109555187442,11.119761446988191,3.856987352604534,7.245508032134671,0.2432330990943463,,4.281076015622658,,29.73068638688658,,6.574306807630625,11.39981934937326,27.550535660764798
2002-03-31,,3.424570958663232,,2.1789081788124287,,,,,8.233647576606321,,,3.583136208861589,7.8085036896633495
2001-12-31,12.821743356842084,10.532419173307161,8.880141825503424,7.135855225938766,27.96680801910773,,0.5441078725058188,,15.90973306244286,,13.459102738144098,11.055977942273651,15.051740991170892
2001-06-30,5.841102820642587,15.069231271673331,2.687935958365353,4.687281256473261,16.599808334594144,,0.4297040964261687,,21.47773548227721,,6.160194768545149,15.278130623069519,20.30163301639495
2000-12-31,8.203665272398316,12.689879150822398,3.4228103429413963,5.4692203910435895,0.4247205265255494,,34.89379160014512,,17.115400667645357,,8.642122329290023,13.368108561705519,16.188112838269408
2000-06-30,3.659777279915267,15.982032660499254,1.7685399815657314,4.979595441499158,-4.791962577240047,,72.5257750830807,,12.851354642549422,,3.674668928747482,16.655323552376423,13.125449409821304
1999-12-31,8.907500621229621,7.210513954788284,3.5272157778910387,3.803369604943021,-6.9762178763861264,,0.3352331950402022,,6.509369428355892,,8.94162592307404,7.238137973648761,6.668896894376581
1999-06-30,16.533750637848375,8.563550324537621,3.067795415287528,3.934431807006224,,,-20.55928803421242,,7.607763352005705,,18.6773828163522,8.582143486465856,7.717263795721444
1998-12-31,21.888827295866797,24.09434895336912,2.9602164913266926,3.3386095547326025,,,-34.837475478654625,,5.338833227646747,,24.808546635432997,27.308259669668313,5.501500063197026
1998-06-30,,19.8317652736546,,5.003027025222322,,,,,6.170219646408243,,,17.608905330281722,6.3893887615641844
1997-12-31,,9.152265616798763,,3.841615672107351,,,,,8.599016200730778,,,9.43559378561745,8.903680689352283
